name,sex
bhavini,0
bhavya,0
bhoomika,0
bhuvana,0
bijal,0
bijli,0
bindu,0
bipasha,0
bishakha,0
brinda,0
bulbul,0
cavery,0
chaitali,0
chaitalee,0
chameli,0
champa,0
chanchal,0
chanda,0
chandini,0
chandika,0
chandrakala,0
chandrakanta,0
chandrima,0
charita,0
charu,0
charulata,0
charulekha,0
charusmita,0
charvi,0
cheshta,0
chetana,0
chetna,0
chhavi,0
chhaya,0
chitra,0
daksha,0
dakshata,0
dakshi,0
damayanti,0
damini,0
darpan,0
darpana,0
darpita,0
darsha,0
daya,0
dayanita,0
deekshaa,0
deepa,0
deepali,0
deepashikha,0
deepika,0
deepti,0
devak,0
devaki,0
devanee,0
devangi,0
devashree,0
deveshi,0
devi,0
devika,0
devyani,0
dhanashri,0
dhanishta,0
dhanista,0
dhanya,0
dharini,0
dharmi,0
dhriti,0
dhwani,0
diksha,0
dipashri,0
dipti,0
dipu,0
disha,0
dishita,0
diva,0
divya,0
drishti,0
drishya,0
dristi,0
dulari,0
durga,0
eeshika,0
eiravati,0
ekta,0
ela,0
elakshi,0
elina,0
eravati,0
erisha,0
esha,0
eshana,0
eshani,0
eshita,0
ezhil,0
falak,0
falguni,0
farha,0
faria,0
firaki,0
gajagamini,0
gajra,0
ganga,0
gangi,0
gargi,0
garima,0
gaura,0
gauri,0
gaurika,0
gautami,0
gayatri,0
geena,0
geeti,0
gehna,0
girija,0
geeta,0
gitanjali,0
gitika,0
godavari,0
gomati,0
gopika,0
gourangi,0
gunjan,0
gunjita,0
gyanda,0
hanita,0
hansa,0
hansika,0
hansini,0
harini,0
haripriya,0
harita,0
harsh,0
harsha,0
harshika,0
harshini,0
harshita,0
heer,0
heera,0
hema,0
hemali,0
hemanga,0
hemangi,0
hemkanta,0
hena,0
henna,0
himani,0
hiral,0
hiranya,0
hiya,0
ila,0
ina,0
indira,0
indrakanta,0
indrakshi,0
indrani,0
indrayani,0
indrina,0
indu,0
induja,0
indukala,0
indukanta,0
indumati,0
indumukhi,0
induprabha,0
ipsa,0
ipsita,0
ira,0
iram,0
iravati,0
irit,0
isha,0
ishana,0
ishani,0
ishanvi,0
ishita,0
ishta,0
ishwari,0
ishwarya,0
iti,0
iyla,0
jagriti,0
jahnavi,0
jalaja,0
jamini,0
jamuna,0
janaki,0
janani,0
janhavi,0
jaya,0
jayani,0
jayanti,0
jayaprabha,0
jayaprada,0
jayashri,0
jayasudha,0
jayita,0
jeevana,0
jeevika,0
jhalak,0
jharna,0
jheel,0
jhilmil,0
jigyasa,0
jivanta,0
joshika,0
joshita,0
juhi,0
juily,0
jyoti,0
jyotika,0
jyotsna,0
kaavya,0
kadambari,0
kadambini,0
kaishori,0
kajol,0
kajjali,0
kajri,0
kala,0
kalavati,0
kali,0
kalika,0
kalindi,0
kallolee,0
kalpana,0
kalpita,0
kalyani,0
kamakshi,0
kamala,0
kamalakshi,0
kamalika,0
kamalini,0
kamana,0
kamini,0
kamna,0
kamnika,0
kamya,0
kanaka,0
kanakpriya,0
kanan,0
kanchan,0
kanchi,0
kanika,0
kanishka,0
kanta,0
kanti,0
kanupriya,0
kapila,0
kareena,0
karishma,0
karuna,0
kashi,0
kashika,0
kashish,0
kashmira,0
kashvi,0
kashyapi,0
kasturi,0
katyayani,0
kaushalya,0
kavika,0
kavita,0
kerani,0
kesari,0
keshi,0
keshika,0
keshini,0
ketaki,0
ketana,0
keya,0
khushboo,0
khushi,0
khyati,0
kimaya,0
kiran,0
kirti,0
kishori,0
kokila,0
komal,0
kopal,0
koyal,0
kranti,0
kripa,0
kritika,0
krittika,0
kruthika,0
kshanika,0
kumari,0
kumkum,0
kumud,0
kuntal,0
kunti,0
kushali,0
kusum,0
kusumita,0
lajni,0
laksha,0
lakshmi,0
laxmi,0
lalita,0
lalitha,0
lata,0
lavanya,0
leela,0
leena,0
lekha,0
likhitha,0
lily,0
lipi,0
lipika,0
lola,0
lopa,0
maanika,0
madhavi,0
madhu,0
madhubala,0
madhuksara,0
madhulata,0
madhulika,0
madhumalati,0
madhumati,0
madhumita,0
madhur,0
madhuri,0
madhurima,0
madhushri,0
mahadevi,0
mahak,0
mahalakshmi,0
maheshi,0
mahi,0
mahima,0
maina,0
mythili,0
maitri,0
makshi,0
mala,0
malati,0
malavika,0
malini,0
mallika,0
manali,0
manana,0
maanasa,0
manasi,0
mandakini,0
mandira,0
mandodari,0
mangala,0
manisha,0
manjari,0
manjika,0
manju,0
manjula,0
manjusha,0
manjusri,0
manorama,0
manushri,0
manvi,0
matangi,0
maushmi,0
maya,0
mayuri,0
medha,0
meena,0
meenakshi,0
meera,0
megha,0
meghna,0
menka,0
mili,0
meenal,0
minati,0
mini,0
meesha,0
mishti,0
meeta,0
mithilesh,0
mitul,0
mohini,0
mohisha,0
mohita,0
mona,0
monica,0
mridula,0
mriganayani,0
mriganka,0
mrinalini,0
mrityunjay,0
mudita,0
mudra,0
mudrika,0
mugdha,0
mukta,0
mukti,0
muskaan,0
naayantara,0
naina,0
naini,0
nalini,0
namita,0
namrata,0
namya,0
nanda,0
nandini,0
nandita,0
naomi,0
narayani,0
narmada,0
natasha,0
navaneeta,0
naveena,0
nayana,0
neela,0
neelabja,0
neelakshi,0
neelam,0
neelambari,0
neelanjana,0
neera,0
neeraja,0
neeru,0
neeta,0
neeti,0
neha,0
nehal,0
netra,0
nidhi,0
niharika,0
nihira,0
nikhita,0
nikki,0
nila,0
nima,0
nimeesha,0
neena,0
niranjana,0
nirmala,0
nirmayi,0
nirupama,0
nisha,0
nishi,0
nishikanta,0
nishita,0
nishithini,0
nishtha,0
niti,0
nitya,0
nityapriya,0
nivedita,0
niyati,0
noopur,0
noori,0
nutan,0
ojal,0
ojasvi,0
ojaswini,0
omisha,0
omkareshwari,0
onella,0
oni,0
oorja,0
orpita,0
padimni,0
padma,0
padmaja,0
padmal,0
padmini,0
pakhi,0
palak,0
pallavi,0
pallavini,0
panchali,0
pankaja,0
pankhuri,0
panna,0
paramita,0
parasmani,0
paravi,0
pari,0
paridhi,0
parijat,0
parni,0
parnika,0
parul,0
parvani,0
parvati,0
parveen,0
pavana,0
pavani,0
pavi,0
pavitra,0
payal,0
phalak,0
phalguni,0
pia,0
piyali,0
puja,0
poonam,0
poorbi,0
poorineeta,0
prabha,0
prabhati,0
prachi,0
pradeepta,0
pradhi,0
pragati,0
pragya,0
prakriti,0
prakruti,0
pramila,0
pramiti,0
pranati,0
prapti,0
prarthana,0
prashansa,0
prashanti,0
prateeksha,0
prathysha,0
pratibha,0
pratima,0
pratishtha,0
preeti,0
prem,0
prema,0
prerana,0
prerita,0
preyasi,0
prita,0
priti,0
priya,0
priyadarshini,0
priyal,0
priyam,0
priyamvada,0
priyanka,0
pujita,0
punita,0
poornima,0
purva,0
purvaja,0
pushpa,0
pushpanjali,0
pushpita,0
raakhi,0
rakhi,0
rachana,0
radha,0
radhika,0
ragini,0
rajalakshmi,0
rajini,0
rajanigandha,0
rajasi,0
rajeshvari,0
raji,0
rajkumari,0
rajshri,0
rajvi,0
raka,0
raksha,0
raktima,0
ramani,0
ramanika,0
rambha,0
ramita,0
ramona,0
ramya,0
rani,0
ranita,0
ranjana,0
ranjini,0
ranjita,0
rashi,0
raashi,0
rashmi,0
rashmika,0
rasika,0
rasna,0
rati,0
ratna,0
ratnali,0
rea,0
ria,0
reetul,0
rekha,0
rena,0
renu,0
renuka,0
resham,0
reshma,0
reshmi,0
reva,0
revati,0
rewa,0
rhea,0
richa,0
riddhi,0
rimjhim,0
rishika,0
rishima,0
rishita,0
ritika,0
ritu,0
riya,0
rohini,0
rohita,0
roma,0
romila,0
roopam,0
roshana,0
roshni,0
rosy,0
rucha,0
ruchi,0
ruchira,0
ruchita,0
rudrani,0
ruhani,0
ruhi,0
rukmini,0
ruma,0
zhun,0
rupa,0
roopa,0
rupal,0
rupali,0
rupashi,0
rupashri,0
rupika,0
saanjh,0
saatvika,0
sachi,0
sadgati,0
sadguna,0
sadhana,0
sadhika,0
sadhvi,0
sagarika,0
saguna,0
sahana,0
saheli,0
sajili,0
sajni,0
sakhi,0
sakshi,0
saloni,0
samantha,0
samaya,0
sameeksha,0
samhita,0
samidha,0
samiha,0
samita,0
names,0
sampada,0
sampoorna,0
samriddhi,0
samyukhta,0
sanchali,0
sanchaya,0
sanchita,0
sandhya,0
sangeeta,0
saniya,0
sanjana,0
sanjivani,0
sanjivini,0
